patent_id,section_code,subclass
10604060,B,B60Q
10604060,H,H05B
10556882,C,C07D
10556882,A,A61P
10556885,C,C07D
10556885,A,A61P
10604124,B,B60S
10556898,C,C07D
10556898,A,A61K
10556898,A,A61P
10556898,C,C07F
10556921,C,C07F
10556921,B,B01J
10556921,C,C01B
10604149,B,B60W
10604149,G,G01S
10556931,C,C07K
10556931,A,A61K
10556934,C,C07K
10556934,C,C07D
10556934,C,C07H
10556934,G,G16B
10556934,G,G16C
10604157,B,B60W
10556936,C,C07K
10604157,G,G06T
10556936,A,A61K
10556936,A,A61P
10604157,B,B60Y
10556936,C,C12N
10556936,C,C12Q
10556936,G,G01N
10556941,C,C07K
10556941,G,G01N
10556941,A,A61K
10604173,B,B62D
10604173,H,H02K
10604173,H,H02P
10604173,H,H05K
10604188,B,B62D
10604188,B,B60K
10604188,B,B60L
10604188,B,B60Y
10604188,Y,Y02T
10604191,B,B62D
10556960,C,C07K
10556960,A,A61P
10556960,G,G01N
10556960,A,A61K
10604233,B,B64C
10604233,B,B64D
10604233,Y,Y02T
10604235,B,B64C
10604235,F,F01D
10604235,B,B64D
10604235,F,F05D
10604235,Y,Y02T
10556980,C,C08F
10556980,C,C08L
10556980,C,C09C
10556980,C,C01P
10604255,B,B64C
10604255,B,B64D
10604255,F,F01D
10604255,F,F02C
10604255,F,F02K
10604255,F,F05D
10604255,Y,Y02T
10604268,B,B64D
10604268,B,B64C
10604268,F,F02C
10604268,F,F05D
10604306,B,B65D
10604308,B,B65D
10604308,A,A47G
10557024,C,C08L
10557024,B,B29C
10557024,B,B29K
10557024,Y,Y10T
10650003,G,G06F
10650006,G,G06F
10650010,G,G06F
10650010,G,G06Q
10650021,G,G06F
10604355,B,B65G
10604355,B,B25J
10604355,B,B65B
10557071,C,C09K
10557071,E,E21B
10557082,C,C09K
10557082,G,G02F
10650089,G,G06F
10604377,B,B65H
10650103,G,G06F
10650103,G,G06Q
10650103,G,G07F
10557090,C,C10G
10557090,C,C07C
10557090,C,C10L
10604394,A,A61C
10604394,B,B67B
10604394,A,A46B
10650121,G,G06T
10650121,G,G06F
10650121,G,G06V
10650126,G,G06F
10650126,G,G06Q
10557101,C,C10M
10557101,C,C07F
10557101,C,C10N
10557105,C,C11B
10557105,A,A23B
10557105,B,B01D
10557105,C,C07D
10557105,Y,Y02P
10557105,Y,Y10S
10604416,C,C01F
10604416,C,C09C
10604416,D,D21H
10604416,C,C01P
10604417,C,C01F
10604417,B,B01D
10650153,G,G06F
10604417,B,B01J
10650153,H,H04L
10557113,C,C12M
10557113,C,C12N
10557113,C,C12Q
10557113,G,G01N
10604417,H,H01M
10604417,B,B82Y
10604417,C,C01P
10604417,Y,Y02E
10650165,G,G06F
10650165,G,G09C
10650165,H,H04L
10650170,G,G06F
10650170,G,G06V
10650170,H,H04L
10650170,H,H04W
10557126,C,C12N
10557126,C,C12P
10557126,C,C12Y
10557126,Y,Y02P
10604436,C,C03B
10604445,C,C03C
10604445,A,A61B
10604445,C,C23C
10557134,C,C12N
10557134,C,C12Q
10604445,G,G02B
10604445,Y,Y10T
10557136,C,C12N
10557136,A,A61K
10557136,A,A61P
10604447,C,C04B
10604447,B,B28B
10557136,Y,Y02A
10604447,E,E04D
10604447,Y,Y02W
10650221,G,G06V
10650221,G,G06T
10604460,C,C07C
10604460,B,B01J
10557171,C,C12Q
10557171,A,A61K
10604467,C,C07C
10604467,A,A61K
10557172,C,C12Q
10604467,C,C07D
10604467,C,C07B
10650244,G,G06V
10650244,H,H04N
10557176,C,C12Q
10557176,C,C12N
10557176,C,C12R
10650245,H,H04N
10650245,G,G06N
10650245,G,G06V
10650245,G,G11B
10604476,C,C07C
10604476,A,A61P
10604476,C,C07B
10650253,G,G06V
10650253,G,G06F
10557208,C,C25D
10557208,B,B22D
10557208,B,B29C
10557208,B,B33Y
10604496,C,C07D
10604496,C,C07C
10604496,C,C10G
10650271,H,H04N
10650271,B,B60W
10650271,G,G06F
10650271,G,G06T
10650271,G,G06V
10650271,G,G08G
10650271,B,B60R
10604502,C,C07D
10604502,A,A61K
10604502,A,A61P
10604507,C,C07D
10604507,A,A61P
10604515,C,C07D
10604515,A,A61K
10604515,A,A61P
10557237,E,E01H
10557238,E,E02B
10604529,A,A61P
10604529,C,C07D
10604530,C,C07D
10604530,A,A61P
10604530,C,C07B
10650312,C,C12N
10650312,G,G06N
10650312,C,C40B
10650312,G,G11C
10650312,G,G16B
10557264,E,E04B
10557264,E,E04C
10557268,E,E04D
10650321,G,G06N
10650321,G,G06F
10650323,G,G06N
10650323,H,H03K
10650323,B,B82Y
10650324,G,G06N
10650324,G,G06F
10650339,G,G06Q
10650339,G,G09B
10650351,G,G06Q
10650351,H,H04M
10557294,E,E05C
10557294,E,E05B
10557295,E,E05C
10557295,E,E05B
10557295,Y,Y10T
10650361,G,G06Q
10650361,G,G06F
10650361,H,H04L
10557301,E,E05F
10650366,G,G06Q
10650366,A,A47F
10557301,G,G07C
10557301,H,H04W
10604569,C,C07K
10604569,A,A61K
10604569,A,A61P
10557323,E,E21B
10604570,C,C07K
10604570,A,A61K
10604570,C,C12N
10557334,E,E21B
10557334,G,G01F
10557336,E,E21B
10650416,G,G06Q
10557359,F,F01D
10557359,F,F02C
10557359,F,F04D
10650439,G,G06Q
10557359,F,F16J
10650439,H,H04W
10557359,F,F05D
10557361,F,F01D
10557361,B,B32B
10557361,F,F05D
10557361,Y,Y02T
10650471,G,G06Q
10650471,G,G06F
10650471,G,G06V
10604606,C,C08F
10604606,B,B32B
10604606,C,C07F
10604606,C,C08J
10604606,C,C08L
10604606,Y,Y02P
10650489,G,G06T
10650489,G,G06F
10650497,G,G06T
10650497,G,G06F
10650497,H,H04N
10604623,C,C08G
10604623,G,G02B
10604628,C,C08G
10604628,B,B05D
10604628,C,C07C
10604628,C,C08J
10604628,C,C08K
10604628,C,C09D
10604628,H,H01L
10557428,F,F02D
10557428,F,F01N
10557428,Y,Y02A
10557428,Y,Y02T
10557442,F,F02M
10557442,F,F02B
10557442,F,F02D
10557442,Y,Y02T
10557462,F,F04B
10557462,C,C09K
10557462,F,F01N
10557462,F,F04F
10557462,Y,Y02T
10557463,F,F04B
10650543,G,G06T
10650543,H,H05K
10557468,F,F04C
10557468,F,F02M
10557473,F,F04D
10557473,F,F25B
10557473,Y,Y02B
10650558,G,G16H
10650558,G,G06Q
10650558,G,G06T
10604700,C,C09K
10557544,B,B60K
10557544,F,F16H
10557544,F,F15B
10557544,F,F16D
10604704,B,B03C
10604704,C,C10B
10557544,F,F16K
10604704,B,B01D
10557544,Y,Y10T
10604704,B,B01J
10604704,C,C10K
10604704,Y,Y02E
10650606,G,G06T
10650606,G,G06F
10650606,G,G06Q
10650606,G,G09G
10604712,C,C10L
10650609,G,G06T
10650609,G,G06F
10557573,F,F16L
10557573,H,H02G
10650622,G,G07C
10650622,G,G06Q
10650622,H,H04W
10557584,F,F16L
10557584,H,H05B
10650625,G,G06Q
10650625,G,G07C
10650625,H,H04L
10650625,H,H04W
10557595,F,F21K
10557595,F,F21V
10557595,H,H01L
10557595,H,H10H
10557595,F,F21Y
10650635,G,G07F
10650643,G,G07F
10650643,G,G06Q
10650643,A,A63F
10557612,F,F21S
10557612,B,B60Q
10557612,F,F21K
10557612,F,F21V
10557612,F,F21W
10557612,F,F21Y
10557615,F,F21V
10557615,F,F21Y
10604742,C,C12N
10604742,A,A61L
10604742,B,B01D
10604742,B,B01J
10650665,G,G08B
10650665,H,H04L
10557633,F,F23R
10557633,F,F02C
10557633,F,F05D
10604757,C,C12N
10604757,A,A01N
10604757,Y,Y02A
10604758,C,C12N
10604758,A,A61K
10604780,C,C12P
10604780,A,A23J
10604780,A,A23L
10604780,C,C12N
10604780,C,C12Y
10604780,A,A23V
10650706,G,G09F
10650706,B,B32B
10557677,F,F41A
10557710,G,G01C
10650728,G,G09G
10650728,G,G02F
10650728,G,G02B
10650731,G,G09G
10650731,H,H01L
10650731,H,H10D
10650731,H,H10H
10557724,G,G01D
10557724,G,G01R
10650732,G,G09G
10650732,G,G06F
10557724,G,G06F
10650732,H,H05B
10650732,Y,Y02B
10604822,C,C22B
10604822,Y,Y02P
10604828,C,C22F
10604828,C,C22C
10557743,G,G01F
10557743,G,G01S
10557763,G,G01L
10557763,G,G01M
10557763,G,G02B
10557763,H,H01F
10557763,H,H10N
10650758,G,G09G
10650761,G,G09G
10650770,G,G09G
10650770,H,H03F
10604874,D,D04B
10604874,B,B01F
10604874,B,B05C
10604874,D,D10B
10604874,Y,Y02P
10650771,G,G09G
10650771,H,H03F
10650772,G,G09G
10650772,G,G02F
10604887,D,D06F
10604887,Y,Y02B
10557811,G,G01N
10557816,G,G01N
10557816,C,C25D
10557841,G,G01N
10557848,G,G01N
10557848,C,C08F
10604936,E,E04D
10557873,G,G01R
10557873,F,F04B
10557873,G,G01B
10604973,E,E05B
10604973,B,B60J
10604982,E,E05F
10604982,E,E06B
10604982,E,E05Y
10650823,G,G10L
10650823,G,G06F
10650823,G,G06N
10650823,G,G16H
10650826,G,G10L
10604990,E,E06B
10604990,E,E05C
10604990,E,E05B
10650829,G,G10L
10650829,G,G06F
10557916,G,G01S
10557916,G,G06F
10557916,G,G06T
10557916,G,G06V
10605018,E,E21B
10605020,E,E21B
10650853,G,G11B
10557939,G,G01S
10650862,G,G11B
10650862,H,H04L
10650862,H,H04N
10605054,G,G06Q
10605054,E,E21B
10605054,G,G05B
10605054,Y,Y02P
10605055,E,E21B
10557955,G,G01V
10605069,E,E21B
10605069,G,G01N
10605069,G,G01V
10605069,H,H01J
10557967,G,G01V
10557967,E,E21B
10557979,G,G02B
10557979,G,G02F
10650888,G,G11C
10557983,G,G02B
10605104,F,F01D
10605104,F,F02C
10605104,F,F05D
10605104,Y,Y02T
10605107,F,F01D
10605107,B,B64D
10605107,F,F02C
10650903,G,G11C
10605107,F,F05D
10605107,Y,Y02T
10650903,H,H10B
10650904,G,G11C
10650904,G,G09G
10605113,F,F01D
10605113,F,F02C
10605113,F,F05D
10605115,F,F01D
10605115,F,F02B
10605115,F,F16K
10605115,F,F05D
10558020,G,G02B
10605115,Y,Y02T
10605130,F,F01L
10605130,B,B22F
10605130,F,F02F
10605143,F,F01N
10605143,B,B01F
10605143,F,F02M
10605145,F,F01N
10605145,F,F16K
10605145,Y,Y02T
10605147,F,F01N
10605147,F,F01P
10605147,F,F02B
10605147,F,F04C
10605147,Y,Y02T
10558075,G,G02F
10558075,G,G03F
10650955,H,H01F
10650955,C,C09K
10650955,H,H01G
10650965,H,H01G
10650965,H,H02M
10650965,Y,Y02T
10605170,F,F02C
10605170,F,F01D
10605170,F,F23R
10605170,F,F05D
10605170,Y,Y02T
10650978,H,H01G
10650978,G,G11C
10650978,H,H10B
10650978,H,H10D
10558141,G,G03G
10651004,H,H01J
10558148,G,G03G
10558149,G,G03G
10651005,H,H01J
10605198,F,F02K
10558152,G,G03G
10605211,F,F02M
10558201,G,G05B
10558201,G,G06Q
10558201,Y,Y02P
10558202,G,G05B
10558202,H,H04B
10558202,H,H03K
10558202,H,H04L
10651043,H,H01L
10651043,C,C23C
10651043,H,H01J
10558228,G,G05D
10558228,G,G01F
10558228,G,G01M
10558228,G,G05B
10558228,G,G05F
10558228,E,E03B
10558260,G,G06F
10558260,A,A63F
10558260,G,G02B
10558260,G,G08C
10558261,G,G06F
10558261,H,H04W
10605276,F,F15B
10605277,F,F15B
10558268,G,G06F
10605277,F,F16K
10605277,G,G01F
10558279,G,G06F
10605287,F,F16B
10605287,H,H02G
10605290,F,F16B
10605290,A,A47G
10558286,G,G06F
10558286,G,G01L
10558286,G,G02F
10558289,G,G06F
10558290,G,G06F
10558290,G,G06V
10558300,G,G06F
10558303,G,G06F
10558303,H,H05K
10558324,G,G06F
10558324,H,H04N
10558339,G,G06F
10558339,H,H04L
10605334,F,F16H
10605334,H,H02K
10605336,F,F16H
10605346,F,F16H
10605346,B,B60N
10605348,F,F16H
10558380,G,G06F
10558380,Y,Y02D
10605359,F,F16H
10605371,G,G05D
10605371,F,F16K
10605373,F,F16K
10605373,H,H05K
10605385,B,B32B
10605385,B,B29C
10558414,G,G06F
10605385,C,C08G
10605385,C,C08L
10605385,C,C09K
10605385,F,F16L
10605385,F,F25B
10605385,B,B29K
10605385,B,B29L
10558428,G,G06F
10558428,H,H03M
10605400,F,F16L
10605400,B,B32B
10605400,H,H02K
10605400,Y,Y10T
10605401,F,F16L
10558440,G,G06F
10651135,H,H01L
10651135,G,G01R
10558472,G,G06F
10605418,F,F21L
10605418,F,F21V
10558472,G,G06Q
10558472,H,H04L
10605418,F,F21Y
10605418,H,H01M
10605418,Y,Y02E
10558479,G,G06F
10558479,Y,Y02D
10558502,G,G06F
10605440,F,F21V
10605440,F,F21L
10605440,F,F21Y
10605453,F,F23J
10605453,F,F16L
10605481,F,F24F
10605481,B,B01D
10558586,G,G06F
10558586,G,G06Q
10558586,H,H04L
10558586,H,H04W
10558596,G,G06F
10605493,F,F25C
10605493,F,F25B
10558596,G,G06N
10605493,F,F25D
10605494,F,F25B
10605494,F,F24D
10605494,Y,Y02B
10605495,F,F25B
10605495,H,H02K
10605495,F,F24F
10605495,H,H02P
10558606,G,G06F
10558606,H,H03M
10558606,Y,Y02D
10558610,G,G06F
10558620,G,G06F
10558635,G,G06F
10558641,G,G06F
10558641,H,H04L
10651175,H,H10D
10651178,H,H10B
10651178,G,G11C
10651178,H,H01L
10651178,H,H10D
10651179,H,H10B
10651179,H,H01L
10651179,H,H10D
10558673,G,G06F
10558673,H,H04L
10651188,H,H10B
10651188,G,G11C
10651188,H,H10D
10558692,G,G06F
10558698,G,G06F
10558698,G,G06Q
10558698,G,G10H
10605529,F,F26B
10605540,F,F28D
10605540,F,F28F
10558718,G,G06F
10558719,G,G06F
10558722,G,G06F
10651201,H,H10D
10558722,G,G06Q
10558722,G,G06V
10558722,G,G07C
10558722,H,H04L
10558722,H,H04N
10558723,G,G06F
10558723,H,H04L
10558723,G,G06Q
10558739,G,G06F
10558739,G,G16B
10558739,H,H03M
10558755,G,G06F
10558761,G,G06V
10558761,G,G06F
10558761,G,G06N
10558770,G,G06F
10558770,G,G06T
10558774,G,G06T
10558774,G,G06F
10558774,G,G06V
10605594,G,G01B
10605594,G,G01N
10605594,H,H01M
10558781,G,G06F
10605594,Y,Y02E
10605599,G,G01C
10605599,G,G01V
10605599,H,H04Q
10558804,G,G06F
10558804,G,G06N
10605611,G,G01C
10605613,G,G01C
10605613,G,G08G
10605613,G,G06Q
10558811,G,G06F
10558811,H,H04L
10651246,H,H10K
10651246,G,G06F
10651246,Y,Y02E
10605631,G,G01D
10605631,B,B64C
10605631,B,B64D
10605631,Y,Y02T
10605634,G,G01F
10605634,G,G01S
10605642,G,G01F
10605642,G,G01N
10558829,G,G06K
10558829,B,B62B
10558829,G,G06Q
10651259,G,G09G
10651259,H,H10K
10605669,G,G01J
10700024,H,H01L
10700024,H,H01Q
10651270,H,H10D
10651270,H,H01L
10558859,H,H04N
10558859,G,G06T
10558859,G,G06V
10558860,G,G06V
10558860,G,G06F
10651276,H,H10D
10558868,G,G06T
10558868,B,B60W
10558868,G,G05D
10558868,G,G06F
10558868,G,G06V
10605694,G,G01M
10605694,B,B01L
10605694,H,H04L
10605694,H,H04N
10605694,Y,Y02E
10558877,G,G06V
10558877,B,B64D
10558877,G,G02B
10558877,G,G06F
10558877,H,H04N
10558877,G,G09G
10558891,G,G06T
10558891,G,G06F
10558891,G,G06N
10558891,G,G06V
10558896,G,G06F
10558896,G,G06T
10558906,G,G06K
10558906,H,H01L
10605739,G,G01N
10605739,C,C12Q
10558933,G,G06F
10558933,G,G06N
10558953,G,G06Q
10558953,B,B23K
10558953,Y,Y02P
10605769,G,G01N
10605779,G,G01N
10700061,H,H10D
10700061,H,H03K
10605801,G,G01N
10559010,G,G06Q
10559010,H,H04N
10651342,H,H10H
10559024,G,G06Q
10605809,G,G01N
10605810,G,G01N
10605810,A,A61K
10605810,C,C07K
10605810,C,C12N
10559029,G,G06Q
10559029,G,G06F
10559032,G,G06Q
10700091,H,H10B
10700091,H,H01L
10700095,H,H10D
10700095,B,B82Y
10605827,G,G01Q
10605827,G,G01R
10651360,H,H10N
10651360,C,C08J
10651360,C,C08L
10651366,H,H10N
10651366,G,G11C
10651366,H,H10B
10559065,G,G02B
10559065,G,G06T
10559065,G,G06V
10605841,G,G01R
10559065,G,G09G
10605841,H,H04B
10700109,H,H10F
10700109,H,H04N
10651372,H,H10N
10651372,H,H01L
10651372,H,H10B
10700118,H,H10F
10700118,H,H10K
10700118,Y,Y02E
10605858,G,G01R
10651378,H,H10N
10651378,H,H10B
10700125,H,H10B
10700125,H,H10N
10605875,G,G01R
10605875,A,A61B
10559092,G,G06T
10559092,G,G06V
10559092,H,H04N
10559097,G,G06T
10559097,G,G06F
10559097,H,H04L
10651390,C,C07D
10651390,H,H10K
10651390,H,H01G
10651390,Y,Y02E
10700154,H,H10D
10700154,H,H10K
10700154,G,G09G
10559116,G,G06T
10559116,G,G06V
10559118,G,G06T
10559121,G,G06T
10605918,G,G01S
10605918,G,G01J
10559132,G,G06T
10559132,G,G02B
10559132,H,H04N
10700167,H,H10D
10700167,H,H01L
10559136,G,G06T
10559136,G,G01S
10559136,G,G06V
10651404,C,C03C
10651404,B,B23K
10651404,H,H05B
10651404,H,H10K
10651404,B,B32B
10651404,Y,Y02E
10651404,Y,Y02P
10700175,H,H10D
10559150,G,G07C
10559150,H,H04L
10651415,H,H10K
10651415,G,G02B
10559162,G,G07F
10605961,G,G02B
10605961,B,B32B
10605967,G,G02B
10605967,C,C03C
10605967,C,C09C
10605967,C,C09D
10605967,E,E01F
10559198,G,G08G
10559214,G,G09B
10559214,H,H04B
10559214,H,H04L
10700226,C,C23C
10700226,H,H10F
10605990,G,G02B
10605990,B,B26D
10605990,B,B26F
10605990,C,C03B
10651452,H,H01R
10605990,Y,Y10T
10651452,H,H01M
10651452,Y,Y02E
10700229,H,H10K
10700229,B,B32B
10605994,G,G02B
10700229,C,C07F
10700229,H,H10F
10700229,C,C01P
10700229,Y,Y02E
10559242,G,G09G
10559242,G,G11C
10559243,G,G09G
10606024,G,G02B
10606024,G,G03B
10606027,G,G02B
10651476,H,H01M
10651476,Y,Y02E
10559274,G,G09G
10559274,H,H03K
10651478,H,H01M
10651478,C,C23C
10651478,C,C25D
10651478,Y,Y02E
10559297,G,G10L
10559297,G,G06F
10606063,G,G02B
10606063,F,F41G
10700295,H,H10K
10700295,C,C07F
10700295,C,C09K
10651504,H,H01M
10651504,Y,Y02E
10559341,G,G11C
10559341,G,G06F
10606110,G,G02F
10606110,F,F16M
10606117,G,G02F
10559373,G,G11C
10606119,G,G02F
10606119,G,G02B
10651531,H,H01Q
10651531,B,B64G
10606122,G,G02F
10606122,G,G02B
10606131,G,G02F
10606131,H,H10D
10651544,H,H01Q
10651544,H,H04M
10651549,H,H01Q
10606144,G,G02F
10559400,H,H01B
10559400,H,H01R
10606146,G,G02F
10606146,G,G02B
10606146,H,H01S
10606146,H,H04B
10606148,G,G03B
10606148,G,G02B
10606148,H,H04N
10606148,H,H10F
10651559,H,H01Q
10651559,H,H01P
10651559,H,H05K
10651559,H,H01L
10559414,H,H01F
10606171,G,G03F
10606171,H,H01L
10606177,G,G03F
10606177,H,H01L
10606192,G,G03G
10651586,H,H01R
10651587,H,H01R
10559458,H,H01L
10559458,C,C23C
10606216,G,G04B
10606221,G,G05B
10606221,G,G05D
10606221,G,G06N
10606221,H,H04L
10606222,G,G05B
10606222,G,G05D
10606222,G,G06N
10606222,H,H04L
10606247,G,G05B
10606247,G,G06F
10606247,Y,Y02P
10559478,H,H01L
10559478,B,B29C
10559478,B,B29K
10559478,B,B29L
10606252,G,G05B
10606252,B,B62D
10606252,G,G06F
10559482,H,H01L
10651618,H,H01R
10700408,H,H01Q
10700408,H,H01R
10700408,H,H05B
10700413,H,H01Q
10700413,H,H04B
10606272,G,G05D
10606272,B,B62D
10606272,G,G08G
10606272,B,B60W
10651641,H,H02H
10651641,H,H02J
10651641,H,H10D
10651642,H,H02H
10651642,G,G06F
10651642,Y,Y02D
10700439,H,H01Q
10651666,H,H02J
10651666,G,G01R
10651666,H,H01M
10651666,Y,Y02B
10651666,Y,Y02E
10700465,H,H01R
10700466,H,H01R
10606329,G,G06F
10606329,G,G01R
10606329,G,G05B
10606329,H,H02H
10700473,H,H01R
10700473,G,G02B
10559534,H,H01L
10559534,H,H05K
10651678,H,H02J
10651678,F,F21S
10651678,H,H05B
10606345,G,G06F
10606345,A,A61B
10606345,A,A63F
10606345,G,G16H
10606345,G,G06N
10700484,H,H01R
10700484,H,H05K
10651685,H,H02J
10606355,G,G06F
10606355,G,G01R
10606355,H,H01F
10651702,H,H02K
10606369,G,G06F
10606369,H,H01H
10700508,H,H02H
10700508,G,G01R
10606384,G,G06F
10606384,G,G02F
10606384,G,G09G
10606384,G,G11C
10700513,H,H02J
10700513,G,G01R
10700513,H,H02H
10700513,H,H01M
10700513,Y,Y02E
10651719,H,H02M
10700513,Y,Y04S
10700514,H,H02H
10559551,H,H01L
10651719,H,H03K
10651719,Y,Y02B
10700519,H,H02J
10651728,H,H02M
10651728,G,G05F
10651728,Y,Y02B
10651728,Y,Y02P
10559554,H,H01L
10559554,H,H10H
10651733,H,H02M
10651733,Y,Y02B
10651737,H,H02M
10651737,H,H05B
10559559,H,H10D
10559559,H,H02H
10559559,G,G01R
10700533,H,H02J
10700533,Y,Y02T
10606427,G,G06F
10606436,G,G06F
10606436,G,G06Q
10606450,G,G06F
10559577,H,H10B
10559577,H,H10D
10559577,G,G11C
10606456,G,G06F
10606456,H,H04N
10700552,H,H04B
10700552,H,H02J
10559586,H,H10B
10559586,H,H01L
10700557,H,H02J
10700557,H,H01Q
10559586,H,H10D
10700557,H,H02M
10700557,H,H05K
10651780,H,H02P
10559595,H,H10D
10559595,H,H01L
10606489,G,G06F
10700579,H,H02K
10606490,G,G06F
10651789,H,H03B
10651789,H,H03L
10606499,G,G06F
10606499,H,H03M
10559607,H,H10F
10559607,Y,Y02E
10651798,H,H03F
10700600,H,H02M
10700600,H,H03F
10606521,G,G06F
10559629,H,H10F
10559629,H,H04N
10559629,H,H10K
10559629,Y,Y02E
10559629,Y,Y02P
10559635,H,H10K
10559636,H,H10K
10559636,G,G09G
10559636,H,H10D
10606548,G,G06F
10606548,G,G10L
10559654,H,H10D
10559654,B,B82Y
10559654,H,H01L
10606588,G,G06F
10606590,G,G06F
10606590,Y,Y02D
10559660,H,H10D
10559660,H,H01L
10606593,G,G06F
10606593,Y,Y02D
10700661,H,H03H
10700661,G,G10K
10606600,G,G06F
10606609,G,G06F
10606609,G,G02B
10606609,G,G06T
10606613,G,G06F
10606614,G,G06F
10606620,G,G06F
10606620,H,H04M
10700679,H,H03K
10700679,H,H04B
10700681,H,H03K
10700681,H,H01L
10606638,G,G06F
10700691,H,H03M
10651884,H,H04B
10651884,H,H03K
10651884,H,H01L
10606650,G,G06F
10606653,G,G06F
10651893,H,H04B
10651893,H,H04L
10700714,H,H03M
10606672,G,G06F
10700716,H,H04B
10700716,H,H01Q
10606672,H,H04L
10606672,H,H04W
10700716,H,H04W
10606680,G,G06F
10651904,H,H04B
10606680,G,G06N
10700732,H,H04B
10700732,H,H04L
10700733,H,H04B
10700733,H,H04W
10700736,H,H04B
10700736,H,H04L
10700736,H,H04J
10559726,H,H10H
10559726,B,B32B
10559726,C,C08F
10559726,C,C08G
10559726,C,C08K
10559726,C,C09D
10559726,H,H10K
10559726,G,G02F
10700746,H,H04L
10700746,H,H04B
10606718,G,G06F
10651943,H,H04B
10651943,G,G02F
10651944,H,H04B
10606734,G,G06F
10651944,H,H04J
10700766,H,H04B
10700766,H,H03H
10700766,H,H04L
10700766,H,H04W
10651960,H,H04J
10651960,H,H04B
10651960,H,H04L
10651960,H,H04W
10606755,G,G06F
10559763,C,C07D
10559763,H,H10K
10559769,H,H10K
10559769,B,B32B
10559769,Y,Y02E
10606775,G,G06F
10606775,H,H03M
10559786,H,H01M
10606775,Y,Y02D
10559786,Y,Y02E
10559790,H,H01M
10559790,Y,Y02E
10559790,Y,Y02P
10651997,H,H04L
10651997,H,H04W
10652004,H,H04L
10652004,H,H04W
10652018,G,G06Q
10652018,H,H04L
10652029,H,H04L
10606860,G,G06F
10606883,G,G06F
10606885,G,G06F
10606885,G,G06N
10606885,G,G06V
10652061,H,H04B
10652061,H,H04L
10652061,H,H04W
10652076,G,G06F
10652076,H,H04L
10606922,G,G06F
10652084,H,H04L
10700868,H,H04L
10700868,G,G06F
10700868,G,G06K
10700868,G,G06Q
10700868,H,H04W
10606941,G,G06F
10652092,H,H04L
10700875,H,H04L
10700875,G,G06Q
10700875,H,H04W
10606951,G,G06F
10606951,G,G06N
10606951,G,G06Q
10700878,H,H04L
10700878,G,G11C
10606961,G,G06F
10606961,G,G06Q
10700890,H,H04L
10606968,G,G06F
10606968,G,G05B
10606975,G,G06F
10606975,G,G06N
10606975,G,G03F
10700907,H,H04L
10700907,H,H04J
10700907,H,H04W
10652132,H,H04L
10559912,H,H01R
10559915,H,H01R
10559920,H,H01R
10559921,H,H01R
10652151,H,H04L
10652151,H,H04W
10652157,H,H04L
10559940,H,H01S
10559942,H,H01S
10559942,F,F02P
10559942,G,G02B
10559942,G,G03G
10652168,H,H04L
10652168,G,G06F
10652168,Y,Y02D
10559954,H,H02H
10559954,H,H01M
10559954,H,H02J
10559954,Y,Y02E
10559957,H,H02J
10559957,F,F02D
10559957,Y,Y02E
10652178,H,H04L
10652178,G,G06F
10700949,H,H04L
10652179,H,H04L
10652179,G,G06Q
10700949,G,G06F
10559966,G,G06F
10559966,H,H02J
10559966,H,H01M
10559966,Y,Y02E
10559966,Y,Y04S
10559969,G,G01K
10559969,H,H02J
10559969,Y,Y02E
10652191,H,H04L
10652191,H,H04W
10607043,G,G06G
10607043,G,G01V
10607043,G,G06F
10607043,E,E21B
10607046,G,G06K
10607046,H,H04W
10652200,H,H04L
10652200,G,G06F
10700971,H,H04L
10700971,G,G06F
10607062,G,G06V
10607062,G,G06F
10560003,H,H02K
10652216,H,H04L
10652216,G,G06F
10700979,H,H04L
10700979,G,G06F
10652225,H,H04L
10652225,H,H04W
10607076,G,G06V
10700990,H,H04L
10701009,H,H04L
10701010,H,H04L
10701010,G,G06Q
10652260,H,H04L
10560075,G,G01R
10652265,H,H04L
10652265,G,G06F
10560075,H,H03K
10560075,H,H03L
10560075,G,G06Q
10560075,H,H02J
10652266,H,H04L
10560086,H,H03K
10560086,H,H02H
10560086,H,H02M
10701035,H,H04L
10701035,G,G06F
10560130,H,H04B
10560131,H,H04B
10560139,H,H04B
10607133,G,G06N
10560144,H,H02J
10560144,H,H04B
10560144,H,H01P
10560144,H,H04L
10560144,H,H01Q
10560144,Y,Y02E
10560144,Y,Y04S
10607136,G,G06N
10607136,G,G06F
10607136,H,H01L
10560147,H,H04B
10560147,H,H01P
10560147,H,H02J
10560147,H,H03H
10607136,H,H03K
10701061,H,H04L
10701061,G,G06F
10652318,H,H04L
10607145,G,G06N
10607145,G,G01N
10701076,H,H04L
10560181,H,H04B
10560181,G,G08G
10560181,H,H04W
10701093,H,H04L
10701093,G,G06F
10701096,H,H04L
10701096,G,G06Q
10560209,H,H04B
10560209,H,H04J
10607198,G,G06Q
10607198,G,G05D
10607198,G,G07D
10607198,G,G07F
10607198,Y,Y10S
10607199,G,G06Q
10607199,G,G06F
10607199,H,H04L
10652370,H,H04L
10652370,G,G06F
10652370,G,G06Q
10701132,H,H04L
10607219,G,G06Q
10607219,G,G07F
10701136,H,H04L
10701138,H,H04L
10607225,G,G06Q
10607225,G,G06F
10607225,G,G10L
10607225,G,G07C
10607227,G,G06Q
